,CCGT,OCGT,Coal,Nuclear,Wind Offshore,Wind Onshore,Solar,Hydro,Biomass,BECCS,Hydrogen,Battery
1,0.0,0.0,0,0,0.0,146600.0,0.0,124000,0.0,0.0,0,337857.954545453
2,1764705.0,0.0,0,0,0.0,87400.0,0.0,0,1000000.0,0.0,0,675715.909090906
3,823529.0,0.0,0,0,0.0,20000.0,0.0,0,750000.0,0.0,0,0.0
4,1176470.0,750000.0,0,0,0.0,315800.0,0.0,0,0.0,0.0,0,337857.954545453
5,1882352.0,750000.0,0,860000,0.0,381800.0,0.0,2000,1500000.0,0.0,0,675715.909090906
6,1058823.0,750000.0,0,0,0.0,764500.0,0.0,3000,0.0,0.0,0,1013573.8636363591
7,1176470.0,0.0,0,1205000,0.0,204900.0,0.0,0,250000.0,500000.0,0,675715.909090906
8,1294117.0,500000.0,0,0,0.0,48000.0,0.0,0,0.0,0.0,0,1013573.8636363591
9,1294117.0,1250000.0,0,0,330000.0,132200.0,0.0,6000,794000.0,0.0,0,337857.954545453
10,1058823.0,1000000.0,0,1190000,62100.0,3052900.0,0.0,0,38000.0,0.0,0,337857.954545453
11,470588.0,750000.0,0,2390000,367200.0,31300.0,0.0,0,500000.0,0.0,0,0.0
12,1058823.0,250000.0,0,980000,1232856.0,26000.0,0.0,42000,750000.0,500000.0,0,1013573.8636363591
13,588235.0,250000.0,0,500000,2428569.0,108000.0,0.0,0,250000.0,0.0,0,675715.909090906
14,1294117.0,750000.0,0,500000,0.0,17100.0,0.0,0,250000.0,0.0,0,675715.909090906
15,823529.0,1750000.0,0,500000,2142855.0,19000.0,0.0,0,250000.0,0.0,0,337857.954545453
16,1058823.0,500000.0,0,0,1664713.0,54000.0,0.0,0,0.0,0.0,0,337857.954545453
17,941176.0,250000.0,0,500000,1714284.0,9000.0,0.0,0,250000.0,0.0,0,1689289.772727265
18,1294117.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1013573.8636363591
19,823529.0,250000.0,0,0,2985426.0,60000.0,0.0,0,0.0,0.0,0,337857.954545453
20,705882.0,1000000.0,0,1188000,2932569.0,177100.0,0.0,0,250000.0,0.0,0,1013573.8636363591
21,1058823.0,1250000.0,0,0,0.0,50000.0,111000.0,0,500000.0,0.0,0,675715.909090906
22,705882.0,500000.0,0,0,0.0,27500.0,0.0,0,500000.0,0.0,0,337857.954545453
23,705882.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,675715.909090906
24,941176.0,250000.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,675715.909090906
25,1058823.0,750000.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1013573.8636363591
26,941176.0,250000.0,0,0,0.0,28100.0,0.0,0,250000.0,500000.0,0,337857.954545453
27,1058823.0,750000.0,0,1040000,630000.0,60000.0,0.0,0,750000.0,0.0,0,337857.954545453
28,1058823.0,0.0,0,0,0.0,0.0,0.0,0,250000.0,0.0,0,1013573.8636363591
29,2081470.0,250000.0,0,860000,563200.0,83400.0,0.0,0,0.0,0.0,0,675715.909090906
30,941176.0,1250000.0,0,0,0.0,41100.0,0.0,0,750000.0,0.0,0,337857.954545453
